mean
feature_strength18,0.24378531073446447
feature_wisdom27,0.24357164012785978
feature_charisma3,0.22822401840667292
feature_constitution55,0.21085358959864378
feature_constitution29,0.19457016686962972
feature_charisma10,0.19322033898305102
feature_charisma78,0.17721876766534808
feature_wisdom16,0.17655367231638552
feature_constitution24,0.17632100167028367
feature_wisdom30,0.17562220003784837
feature_constitution106,0.17562220003784781
feature_charisma45,0.160916315332586
feature_constitution103,0.15993219061759775
feature_constitution50,0.15993219061759742
feature_constitution7,0.15993219061759736
feature_constitution11,0.15960451977401138
feature_constitution112,0.14682539682539694
feature_strength37,0.14682539682539686
feature_constitution4,0.14358394573205213
feature_wisdom41,0.14293785310734575
feature_constitution76,0.14293785310734564
feature_constitution16,0.14293785310734522
feature_constitution57,0.14293785310734491
feature_charisma23,0.14293785310734486
feature_strength6,0.141968348500805
feature_dexterity14,0.14196834850080486
feature_constitution81,0.1407533784706514
feature_strength32,0.14075337847065117
feature_charisma20,0.1390466275983156
feature_dexterity13,0.13904662759831543
feature_strength13,0.1390466275983154
feature_constitution77,0.13904662759831535
feature_wisdom10,0.13413261673456614
feature_dexterity12,0.1341326167345661
feature_wisdom42,0.1341326167345661
feature_constitution48,0.134132616734566
feature_constitution102,0.13413261673456597
feature_strength35,0.1326530612244895
feature_charisma42,0.13090831243813644
feature_charisma75,0.13090831243813644
feature_wisdom24,0.13090831243813636
feature_charisma35,0.12715798924509486
feature_wisdom13,0.12630687138880917
feature_constitution44,0.1263068713888091
feature_strength2,0.12598870056497194
feature_strength22,0.12598870056497194
feature_intelligence2,0.1259887005649719
feature_wisdom35,0.1259887005649717
feature_constitution63,0.12549462973431344
feature_wisdom28,0.1245048104131299
feature_dexterity3,0.12450481041312984
feature_intelligence3,0.12450481041312982
feature_charisma83,0.12301587301587316
feature_charisma81,0.1230158730158731
feature_constitution65,0.12102272727272732
feature_charisma70,0.12102272727272732
feature_wisdom1,0.11120543293718159
feature_charisma31,0.11120543293718156
feature_charisma39,0.10994912379875643
feature_wisdom4,0.10932203389830547
feature_constitution49,0.10932203389830522
feature_constitution42,0.1090703632127077
feature_wisdom15,0.1090703632127077
feature_constitution82,0.10907036321270769
feature_charisma52,0.10907036321270717
feature_constitution32,0.10831449696376173
feature_constitution28,0.1083144969637617
feature_constitution74,0.10831449696376169
feature_wisdom8,0.10831449696376158
feature_strength19,0.10831449696376144
feature_dexterity11,0.10705186531570643
feature_wisdom45,0.10705186531570642
feature_charisma2,0.10705186531570612
feature_charisma16,0.10659666077942576
feature_charisma82,0.10527816089586738
feature_constitution23,0.10527816089586736
feature_charisma51,0.10359604228648413
feature_constitution72,0.10359604228648407
feature_charisma76,0.10318840579710131
feature_strength14,0.10298730191817028
feature_wisdom19,0.0979591836734691
feature_constitution21,0.09733263931882134
feature_constitution91,0.0968205899433045
feature_constitution84,0.09515721361396139
feature_constitution12,0.09515721361396134
feature_constitution93,0.092681552160021
feature_constitution66,0.09268155216002098
feature_strength15,0.09237288135593236
feature_constitution87,0.09237288135593236
feature_dexterity9,0.09237288135593236
feature_dexterity8,0.09185980780101777
feature_dexterity5,0.09185980780101777
feature_wisdom3,0.09185980780101774
feature_strength36,0.09185980780101766
feature_charisma56,0.09185980780101748
feature_strength10,0.09083191850594266
feature_constitution37,0.09083191850594212
feature_constitution31,0.08928571428571445
feature_charisma17,0.0892857142857144
feature_charisma53,0.08928571428571436
feature_charisma54,0.08862206975414509
feature_wisdom36,0.08846517369293806
feature_charisma57,0.08721590909090914
feature_constitution40,0.08490028490028499
feature_charisma33,0.08490028490028498
feature_strength17,0.08181818181818193
feature_wisdom20,0.08181818181818191
feature_constitution105,0.08181818181818189
feature_charisma34,0.08147512864493983
feature_constitution15,0.07936507936507944
feature_charisma18,0.07778415614236509
feature_charisma32,0.07753254102999416
feature_constitution89,0.07631430186546108
feature_charisma1,0.07631430186546073
feature_strength31,0.07631430186546073
feature_charisma9,0.07631430186546072
feature_charisma50,0.07570621468926564
feature_wisdom38,0.07570621468926564
feature_charisma47,0.07570621468926564
feature_intelligence6,0.07570621468926564
feature_constitution52,0.07570621468926564
feature_dexterity6,0.07544504398391959
feature_wisdom18,0.07544504398391957
feature_charisma74,0.07544504398391956
feature_wisdom25,0.07466064542671831
feature_constitution43,0.0746606454267183
feature_constitution59,0.07466064542671827
feature_charisma62,0.07466064542671823
feature_constitution94,0.07466064542671817
feature_wisdom26,0.07466064542671812
feature_constitution26,0.07466064542671812
feature_wisdom21,0.07466064542671812
feature_constitution83,0.07361802253085581
feature_charisma37,0.07352941176470569
feature_constitution39,0.07335035216076216
feature_wisdom33,0.07335035216076202
feature_constitution101,0.0733503521607619
feature_constitution30,0.07335035216076187
feature_strength33,0.07335035216076186
feature_charisma26,0.07335035216076181
feature_constitution56,0.0715096941934194
feature_constitution14,0.06913236012739052
feature_charisma22,0.06913236012739049
feature_strength38,0.06913236012739048
feature_constitution22,0.06621014272855179
feature_charisma67,0.06621014272855175
feature_charisma60,0.06621014272855173
feature_constitution17,0.06356417261637287
feature_constitution107,0.061455700459016785
feature_constitution3,0.061455700459016764
feature_constitution92,0.05995476072145555
feature_constitution100,0.05995476072145544
feature_constitution71,0.059056232931232897
feature_constitution27,0.05905623293123289
feature_strength29,0.05905623293123288
feature_constitution79,0.059056232931232876
feature_constitution70,0.05905623293123287
feature_constitution53,0.05905623293123286
feature_charisma21,0.058757062146892754
feature_strength24,0.058757062146892754
feature_charisma36,0.058224985867722005
feature_charisma12,0.05715902659875515
feature_charisma46,0.057159026598755144
