,mean,std
feature_charisma1,0.00016856446140158654,0.0001978329094746442
feature_charisma10,0.0003042167136265633,0.0002682806064118921
feature_charisma11,0.000807580098876328,0.00017327546017193934
feature_charisma12,9.019415657902894e-05,0.00017190488128143822
feature_charisma13,6.299752722751498e-05,9.306099731732675e-05
feature_charisma14,0.00014058197173213847,0.00019741970104230513
feature_charisma15,0.0002165792152163904,0.00031982767968210635
feature_charisma16,0.0003086140139635438,0.00032342678564785887
feature_charisma17,-5.32055679141791e-05,0.0002007213638317493
feature_charisma18,0.0004557905782738841,0.0006275790826769804
feature_charisma19,0.0005001433405299432,0.0004488897260454136
feature_charisma2,-0.0002975196413895477,0.00035014502833546673
feature_charisma20,-0.0007178775078519365,0.000326410711345643
feature_charisma21,0.00012608698152029047,0.00014430941804443145
feature_charisma22,-1.970392965360463e-05,0.0002660806815075039
feature_charisma23,6.0512128833151666e-05,0.0001838137192625585
feature_charisma24,-0.0002975196413895477,0.00035014502833546673
feature_charisma25,-0.00042378805906306886,0.00018540697450220465
feature_charisma26,-1.4065566310438158e-05,0.00047614549996382287
feature_charisma27,0.000216860146670485,6.695017367020037e-05
feature_charisma28,-0.00015460773441932832,0.00016699998400099663
feature_charisma29,8.170819926460496e-05,0.00011147616001135456
feature_charisma3,0.0002573610560337821,0.0001760897061632515
feature_charisma30,-0.0006710834056896517,0.00014401301429217312
feature_charisma31,0.00010050758483111201,0.0001815830503171842
feature_charisma32,0.00010967831135141732,7.185065308812839e-05
feature_charisma33,0.00014058197173213847,0.00019741970104230513
feature_charisma34,0.00021948998897510156,0.0002056980133352815
feature_charisma35,0.0003086140139635438,0.00032342678564785887
feature_charisma36,-1.970392965360463e-05,0.0002660806815075039
feature_charisma37,0.0004557905782738841,0.0006275790826769804
feature_charisma38,-0.0006710834056896517,0.00014401301429217312
feature_charisma39,-6.264482612739599e-05,0.00011475120207468661
feature_charisma4,-5.32055679141791e-05,0.0002007213638317493
feature_charisma40,-2.275448771020055e-05,0.00013313228754426257
feature_charisma41,0.0002512125793101474,0.00022134905451573508
feature_charisma42,0.0006797855948916754,0.00031149870221081473
feature_charisma43,4.876760464135358e-05,5.784447829539733e-05
feature_charisma44,-3.0247746502876513e-05,0.00014842925809924933
feature_charisma45,0.0002573610560337821,0.0001760897061632515
feature_charisma46,0.0004605217048418035,0.0003477685318467159
feature_charisma47,-0.00042378805906306886,0.00018540697450220465
feature_charisma48,-4.4873787076004614e-05,0.00010798772959688549
feature_charisma49,-0.00017578450095835635,0.00021034072619826157
feature_charisma5,3.0487317088065235e-05,0.00012492882393758025
feature_charisma50,6.299752722751498e-05,9.306099731732675e-05
feature_charisma51,0.00010050758483111201,0.0001815830503171842
feature_charisma52,0.00030662550601162056,0.00016406551883102846
feature_charisma53,0.00012608698152029047,0.00014430941804443145
feature_charisma54,0.0005053070178346429,0.00016842361112358455
feature_charisma55,0.00021948998897510156,0.0002056980133352815
feature_charisma56,-5.669252093976359e-05,0.00010179948238121293
feature_charisma57,-7.978948604263135e-05,0.00010564719755319751
feature_charisma58,0.000807580098876328,0.00017327546017193934
feature_charisma59,0.0002512125793101474,0.00022134905451573508
feature_charisma6,0.00010287967680262767,9.399346151131493e-05
feature_charisma60,-1.970392965360463e-05,0.0002660806815075039
feature_charisma61,-2.275448771020055e-05,0.00013313228754426257
feature_charisma62,0.00030662550601162056,0.00016406551883102846
feature_charisma63,0.0013824044837036184,0.0005775053396108508
feature_charisma64,0.0002751124370786191,0.0002671325111305143
feature_charisma65,-5.669252093976359e-05,0.00010179948238121293
feature_charisma66,0.0004605217048418035,0.0003477685318467159
feature_charisma67,-1.4065566310438158e-05,0.00047614549996382287
feature_charisma68,8.6558030124793e-05,0.0002248044018736112
feature_charisma69,0.0005001433405299432,0.0004488897260454136
feature_charisma7,0.0001336016178325794,8.390633097828176e-05
feature_charisma70,4.3900371452455725e-05,0.00020152130207611306
feature_charisma71,8.170819926460496e-05,0.00011147616001135456
feature_charisma72,0.00010843478232012559,0.00010753523169269933
feature_charisma73,-0.00017578450095835635,0.00021034072619826157
feature_charisma74,-2.8931584952719686e-05,0.00021344795382467326
feature_charisma75,0.0006797855948916754,0.00031149870221081473
feature_charisma76,0.0004557905782738841,0.0006275790826769804
feature_charisma77,0.000216860146670485,6.695017367020037e-05
