payout,asr,sharpe,sortino,std_dev,max_dd,smart_sharpe
feature_charisma55,0.04939813158961039,2.6114246818030766,2.3947850399622923,67.70507518193841,0.020627376054757802,-0.0,2.2504405082315637
feature_charisma56,0.050600575649350645,2.7604714458213464,2.449337031440422,121.49621545369847,0.020658886465940184,-0.0,2.287549217346118
feature_charisma57,0.04989169512987013,2.707811064612151,2.4142437891673962,69.85066807207437,0.02066555803259469,-0.0,2.286675780324668
feature_charisma58,0.04943076746493507,2.5817967572397658,2.3823699089863526,43.977632366216724,0.020748569430163264,-0.0,2.2495653622123486
feature_charisma59,0.05035241039610391,2.801602398071967,2.444391414621036,525.6767780192752,0.02059916022242708,-0.0,2.3149016834236176
feature_charisma60,0.05079544401818182,2.784236790233377,2.4736126914528436,149.99713323102114,0.02053492213785004,-0.0,2.3067610171000905
feature_charisma61,0.04927702926233766,2.5426243230927486,2.3469124449973933,166.06995921216114,0.020996534986797256,-0.0,2.236826480555947
feature_charisma62,0.05028048373506494,2.6900150146762916,2.41795681541066,247.90620649250246,0.020794616105054557,-0.0,2.2554774924392977
feature_charisma63,0.0495757452,2.5771508574352917,2.323662617281045,105.93887604602932,0.021335173545120493,-0.0,2.2119566541033784
feature_charisma64,0.05059085556623377,2.896549254463168,2.4804098925771445,1525.7929964553266,0.02039616747120368,-0.0,2.325779458386094
feature_charisma65,0.05056073172857144,2.7451404931052,2.4404666046203993,125.17920649886977,0.020717649499012863,-0.0,2.2747042232192998
feature_charisma66,0.049046764179220784,2.66316022782694,2.334065015583508,203.90004411284926,0.021013452432454744,-0.0,2.271579364003206
feature_charisma67,0.049438503561038974,2.595257479123717,2.3941677107819053,61.98206524507333,0.020649557396667493,-0.0,2.234013245683022
feature_charisma68,0.050360243596103894,2.7408522915503153,2.446875547428351,inf,0.020581448716928883,-0.0,2.2888178490674136
feature_charisma69,0.0486188770935065,2.3880429990443885,2.2701252220987014,36.619554489357654,0.021416826094094923,-0.0,2.1332057319893187
feature_charisma70,0.05016657323896104,2.6023955078773953,2.4185416738490475,167.96573798590708,0.02074248865810206,-0.0,2.2702040860587633
feature_charisma71,0.0496953369935065,2.7322463994416695,2.402339911173424,2680.933405868615,0.020686222113020132,-0.0,2.3050673685320193
feature_charisma72,0.05060244841038961,2.7643137927929997,2.4529659816112033,184.86829026327572,0.020629086905294938,-0.0,2.2938359074881607
feature_charisma73,0.05061710639480519,2.8350200344419734,2.4926255840524214,162.179530607728,0.020306742704820396,-0.0,2.3355316678384708
feature_charisma74,0.050422562692207795,2.8011954291079917,2.471497663582382,inf,0.020401622641682528,-0.0,2.327234919295251
feature_charisma75,0.04926610005324676,2.5938226584605406,2.3520578776846865,394.79912558644656,0.02094595567594757,-0.0,2.243936848385145
feature_charisma76,0.04877807524805195,2.4565859973499733,2.3135445791674565,63.55758747603427,0.02108369801354986,-0.0,2.2593124439334287
feature_charisma77,0.050159341571428574,2.7722752885059627,2.4310105611297694,123.55092183778154,0.02063312367845819,-0.0,2.2464576004208454
feature_charisma78,0.04920758238701299,2.68515145108227,2.4097631307877694,149.12011986642852,0.020420090986671652,-0.0,2.319750306225865
feature_charisma79,0.05018307206363636,2.8376261499039805,2.4628539205396645,inf,0.020375983993658937,-0.0,2.3320768473653732
feature_charisma80,0.05053858787792209,2.8116436317459623,2.471940914028273,319.3711432723659,0.02044490124788802,-0.0,2.3044038705942116
feature_charisma81,0.04884050230909093,2.4632144449464306,2.3096855065858266,51.61926926882768,0.021145953494459458,-0.0,2.2247326965835863
feature_charisma82,0.05023285670779221,2.7138195201979496,2.427415529802914,1765.4737631654334,0.020693966933576762,-0.0,2.2773751967982068
feature_charisma83,0.04994361987142858,2.721093080575393,2.426812780191865,84.14016860731435,0.02057992288448391,-0.0,2.3015112176695256
feature_charisma84,0.05017134766623376,2.6392478345991193,2.4086826793078444,436.22064255304747,0.020829372045242142,-0.0,2.3088785936262513
feature_charisma85,0.04990481831168832,2.6434069191682306,2.3489844589781397,271.2153539652598,0.02124527393995532,-0.0,2.2310506211778396
feature_charisma86,0.05007963263766234,2.638820807376681,2.4022043111801024,822.0587003981748,0.02084736606482082,-0.0,2.31166209616659
feature_strength1,0.04896180491688312,2.822639326927473,2.4256590465099923,242.61790764490874,0.020184949318136344,-0.0,2.347180264920164
feature_strength2,0.05072023515194805,2.796791316142968,2.470243520761374,287.2784388456549,0.020532483832328866,-0.0,2.3288957289881855
feature_strength3,0.05028565125974027,2.661299488370972,2.443727085316684,67.06667782850022,0.020577441548970565,-0.0,2.2896453794332685
feature_strength4,0.048749228655844155,2.867627558596508,2.452654105424773,170.54705710806263,0.019876112391070865,-0.0,2.401293464173357
feature_strength5,0.050759000322077925,2.746766270051226,2.460476558316375,145.758751711892,0.020629743514732235,-0.0,2.2883138752206325
feature_strength6,0.050736244161038974,2.761393272845816,2.4714188607522383,337.35473173826296,0.020529196797339375,-0.0,2.30519706499846
feature_strength7,0.05013968387402598,2.806241820367438,2.4993087269728,289.5876937221768,0.020061420717222046,-0.0,2.3694594105218045
feature_strength8,0.05059167380779221,2.7891118532631056,2.492207894952899,165.61556199826774,0.020299941232931676,-0.0,2.372992807944654
feature_strength9,0.05009761727142857,2.93345334777418,2.5077588873633574,inf,0.019977047045420266,-0.0,2.3792674130537725
feature_strength10,0.05070006570519481,2.788445295501262,2.4626080856262123,313.8706868684413,0.02058795550990095,-0.0,2.295754826690707
feature_strength11,0.04967338326883118,2.831867946338578,2.423374136419351,823.841810985285,0.020497612202062178,-0.0,2.3245221105899208
feature_strength12,0.05055966011818181,2.7749254459678085,2.4660900066337557,162.90224012499425,0.02050195247625872,-0.0,2.2851557535786626
feature_strength13,0.05078351937272727,2.7383012821641204,2.462828666443186,153.26195155260334,0.020619996861604168,-0.0,2.296491178447207
feature_strength14,0.049026222996103895,2.6246903422668644,2.3969751404416337,236.3562528023562,0.02045337148847985,-0.0,2.216317436256748
feature_strength15,0.05066813393246753,2.7763980322214623,2.4852304622082855,215.6754323245869,0.020387700337233784,-0.0,2.325433748201956
feature_strength16,0.050840910355844156,2.791730467816937,2.4833157018434204,270.688108080163,0.020472995164530963,-0.0,2.3130154324449235
feature_strength17,0.05075279730909091,2.7893141425291015,2.4776693599308395,270.9357920270171,0.020484088042525415,-0.0,2.306215692257851
feature_strength18,0.05068927995454547,2.7791256933415136,2.473593442044214,318.2996968512188,0.020492162977540522,-0.0,2.3241845090812774
feature_strength19,0.050234846199999995,2.6455005439870347,2.4272603628274974,71.69833639495772,0.020696109477716596,-0.0,2.274855014607435
feature_strength20,0.05076962450389611,2.7884178427048076,2.4682229340406523,223.80822848020316,0.020569302636201794,-0.0,2.2973101395056084
feature_strength21,0.04998167810389611,2.843283155146547,2.452006301567966,427.7652526489384,0.020383992517447734,-0.0,2.3654741128310017
feature_strength22,0.049922675236363644,2.9514867180718545,2.5120319816806433,inf,0.019873423427899,-0.0,2.3824969676257224
feature_strength23,0.05083106805974026,2.7805179191277554,2.4904440128430227,427.6553118059118,0.020410444000189713,-0.0,2.312080284560604
feature_strength24,0.05087483471948051,2.8347198135117693,2.4709338164647425,inf,0.020589315011386684,-0.0,2.3289478435237903
feature_strength25,0.0505071973883117,2.7223828603365554,2.4672021888988085,134.26871617225822,0.020471446408230808,-0.0,2.304954698657558
feature_strength26,0.05059405597012987,2.7858095336322446,2.493203955201663,192.42730016435763,0.02029278666294975,-0.0,2.3360992248429087
feature_strength27,0.05053175217662338,2.7678235569523117,2.4934518081403163,119.91931008792655,0.020265782563614627,-0.0,2.3274967849675128
feature_strength28,0.05052813031038961,2.7961431480502,2.4991533259968963,204.7353606728418,0.020218099379810665,-0.0,2.3683393559316914
feature_strength29,0.05090559227792208,2.8575005888001686,2.4797522664421114,inf,0.02052849914356977,-0.0,2.34411403492556
feature_strength30,0.05055472739480519,2.7326977815204,2.4667878967165704,145.64720691033273,0.020494152522029276,-0.0,2.3000998986763235
feature_strength31,0.050589068301298716,2.772705863828482,2.4731521590350645,185.10740771541597,0.020455299572443922,-0.0,2.3246782921847275
feature_strength32,0.0506174361935065,2.7848521571743734,2.4692471754820353,317.4593161675859,0.02049913702285604,-0.0,2.324068065883322
feature_strength33,0.050561345925974034,2.7779445622439893,2.4802442881479307,173.73838545817625,0.02038563143460745,-0.0,2.3280420128243366
feature_strength34,0.04888577462467533,2.5346387719287486,2.3693887842967816,89.98341781717335,0.020632230112958984,-0.0,2.182648942630376
feature_strength35,0.049999124264935066,2.8198412696813504,2.505914424472852,315.82824014633803,0.019952446810091274,-0.0,2.381188921785341
feature_strength36,0.05072240109480519,2.814112418227334,2.4686750439377825,379.4969245301747,0.02054640655089943,-0.0,2.3113132537866607
feature_strength37,0.050779089971428576,2.7912086839330845,2.476508388656306,330.282601274433,0.02050430767932108,-0.0,2.3238302334732963
feature_strength38,0.050782116581818186,2.7925896208537937,2.470808600164181,291.9586302049217,0.020552833019297327,-0.0,2.314706592423103
feature_dexterity1,0.051103047515584414,2.830354532367174,2.4690713571045815,398.6795147447645,0.02069727445038757,-0.0,2.310936241772206
feature_dexterity2,0.05087252586233766,3.038274343311173,2.546971420252102,185.64677676734573,0.01997373251141634,-0.0,2.362847584750798
feature_dexterity3,0.04963610503506493,3.2274603886820947,2.690939060560988,59.18182589032288,0.01844564440813355,-0.0,2.527697808078452
feature_dexterity4,0.046638536797402604,2.634795220675696,2.629330362834475,25.304825958224086,0.01773780026147998,-0.0020484395000000544,2.4008025023384736
feature_dexterity5,0.05048843022207793,3.2995288362409,2.618753890522265,inf,0.01927956285040932,-0.0,2.441615899486628
feature_dexterity6,0.048224219825974024,3.1503768233348026,2.761354232236707,30.51511948035018,0.017463974474188425,-0.000386435500000005,2.556157961253104
feature_dexterity7,0.04664797510779221,2.5669949796541816,2.6284285794646967,22.48024801099043,0.017747476751790794,-0.003538299699999964,2.398698596604686
feature_dexterity8,0.049537537567532465,3.2133554837385994,2.6706730845339877,83.33842180207749,0.01854870888331748,-0.0,2.5101254563972737
feature_dexterity9,0.05092673599350649,2.8165470761745275,2.480168512276848,765.8904804163262,0.020533578965065826,-0.0,2.345168136415428
feature_dexterity10,0.05083824421688311,3.025405949856592,2.550982066373316,95.19131951118561,0.019928891263888384,-0.0,2.3647694984329606
feature_dexterity11,0.04865723166493506,3.0376968626117478,2.7173488278422924,29.487735493146833,0.01790614114992784,-0.0008907905999999396,2.472678548757914
feature_dexterity12,0.04879264092857143,3.0018931705976817,2.7061817379760065,57.52245864748854,0.01803006806374511,-0.0,2.5246487205669514
feature_dexterity13,0.05043715081038961,3.2754544323633956,2.6211871231802624,250.1505649840016,0.019242102314768996,-0.0,2.4435683181466312
feature_dexterity14,0.04902834999999999,2.942615918172839,2.673364029237454,50.141100020415536,0.018339571215815587,-0.0,2.4932044651617398
feature_constitution1,0.05044652075064935,2.727322794324661,2.4517685747377995,163.57950378936582,0.02057556380746265,-0.0,2.2739474529526897
feature_constitution2,0.05091373564155845,2.7763214915015535,2.4672881935246234,291.8784738759269,0.02063550410332328,-0.0,2.3083698148934886
feature_constitution3,0.05065442561818183,2.8006432338215212,2.4712191744819907,297.7619394664226,0.020497747080163317,-0.0,2.3260261057816773
feature_constitution4,0.050955866074025975,2.834444080980632,2.505944332612123,inf,0.02033399761155551,-0.0,2.324305961667687
feature_constitution5,0.050768946683116885,2.782978192463791,2.480809862551453,297.47340094789644,0.020464666579042962,-0.0,2.325443814258787
feature_constitution6,0.05081207483506494,2.7503863205744636,2.4778729337568,326.576090323026,0.020506327884225593,-0.0,2.3177658762269613
feature_constitution7,0.0508971455909091,2.8391756947197964,2.47419995578965,451.58628121561935,0.02057115289805471,-0.0,2.3532235620401236
feature_constitution8,0.050682376767532455,2.811256949082456,2.4522430176910333,inf,0.020667762698027226,-0.0,2.309737821634424
feature_constitution9,0.05057750522077923,2.707207067017164,2.4195476053350276,311.07256649778174,0.020903703282901892,-0.0,2.219910113994842
feature_constitution10,0.050840733885714286,2.767694561572482,2.477807652500925,307.80157901046624,0.020518434445223874,-0.0,2.326820095439551
feature_constitution11,0.05071661684025974,2.8008078840593074,2.46376601511226,294.66865426831646,0.02058499732895653,-0.0,2.322992698896823
feature_constitution12,0.050803604445454544,2.745621215498914,2.4500538845233284,146.79863566928967,0.020735709025166468,-0.0,2.284468599150119
feature_constitution13,0.05092768238311689,2.8244855121894896,2.469164678081765,1143.3145316909338,0.020625470158062275,-0.0,2.3315188017666473
feature_constitution14,0.050286566357142855,2.6168547949503727,2.3899021792785096,71.54854969301016,0.021041265535112375,-0.0,2.2586984029376436
feature_constitution15,0.05059447092077922,2.7853007186382808,2.4596570344405615,983.9394531131887,0.020569725865169943,-0.0,2.308142972132915
feature_constitution16,0.0506055649987013,2.7798215477206334,2.4751991731968586,295.322919964445,0.020445047633617854,-0.0,2.3299708322075574
feature_constitution17,0.050759707751948054,2.8187721932541248,2.473195946074226,inf,0.020523932942927703,-0.0,2.3292921620263844
feature_constitution18,0.0506887884051948,2.797287199018249,2.446006690894285,155.07714666837367,0.020723078392995916,-0.0,2.2991794189167383
feature_constitution19,0.0507448444896104,2.772331788342008,2.4705528471574074,271.5759991294473,0.0205398741208863,-0.0,2.276135535690659
feature_constitution20,0.050547619662337666,2.6942287301962407,2.4680097284802054,166.9990233853975,0.020481126585130915,-0.0,2.294498742908162
feature_constitution21,0.05053254521818182,2.7118269572594613,2.448700659239586,287.83524515299774,0.020636473072978254,-0.0,2.300639544124779
feature_constitution22,0.05081736311948052,2.77987372370846,2.4721978482162474,1200.1404292246198,0.020555540551152295,-0.0,2.3102855081672673
feature_constitution23,0.0506092684051948,2.7989486355840296,2.4703173807161525,263.7173267108109,0.020486949895694384,-0.0,2.317366045900263
feature_constitution24,0.05056460678051948,2.7701733385087155,2.4589020843246434,310.30343823100003,0.02056389601800978,-0.0,2.3111381686205883
feature_constitution25,0.050802620231168834,2.782052913943068,2.4759626626429467,1540.0756127339712,0.02051833050541238,-0.0,2.3124564776755365
feature_constitution26,0.050569913125974024,2.7235894505677196,2.470044713539219,255.0745118327032,0.020473278418314384,-0.0,2.3037385933704027
feature_constitution27,0.05089992758441558,2.8347290630946045,2.478137831503522,867.7379011396546,0.020539586998489855,-0.0,2.3477440923634765
feature_constitution28,0.050602897159740264,2.8018889604345216,2.465461802366296,374.35107762411633,0.02052471350850892,-0.0,2.3170372592623845
feature_constitution29,0.050850882966233774,2.7805198216497575,2.4722750434702583,180.42049801554992,0.02056845701716744,-0.0,2.2852326886928274
feature_constitution30,0.049754508175324674,2.5304246556433614,2.388252954994058,133.00034135655105,0.02083301438873273,-0.0,2.226749846405581
feature_constitution31,0.05070646533896104,2.800411927990657,2.5032230500532604,199.72049420760825,0.020256471087497445,-0.0,2.327666359584747
feature_constitution32,0.050747341935064944,2.7593135029169593,2.4821240730768364,360.20369161770424,0.020445127012590728,-0.0,2.318741604591118
feature_constitution33,0.05065947032597403,2.752531527402011,2.4404804615719535,4470.524126021272,0.020757990536561573,-0.0,2.2352090465432193
feature_constitution34,0.05059200433896104,2.7216999713984467,2.4971924662930047,319.5890296790661,0.020259553487306133,-0.0,2.3107023802443702
feature_constitution35,0.050905786892207795,2.793455008257853,2.48900929101316,310.0925341692288,0.020452228553749757,-0.0,2.3182738783832124
feature_constitution36,0.050621751296103905,2.7492175759482813,2.5013174764506947,318.72385420493055,0.02023803526449384,-0.0,2.317541908189515
feature_constitution37,0.05050153824935065,2.750784755201224,2.4486881836929992,333.79805087278584,0.020623915525735313,-0.0,2.298781037761378
feature_constitution38,0.050354394614285716,2.8083662524036597,2.417586064910214,inf,0.020828377258269734,-0.0,2.27981162225118
feature_constitution39,0.05069714160909091,2.785116963579801,2.4522623820741365,232.4763548231349,0.020673620400363114,-0.0,2.3020708092456883
feature_constitution40,0.05069149581038961,2.7976405232239343,2.473065319101602,297.31917097198857,0.020497435073330156,-0.0,2.3360315233721556
feature_constitution41,0.05048310193376623,2.767874221090882,2.461981832595439,inf,0.020505066798379493,-0.0,2.3129601194694613
feature_constitution42,0.04990592221688312,2.580788774394321,2.3919744839922745,114.7186163089057,0.020863902416546138,-0.0,2.269050899829199
feature_constitution43,0.05052607372727274,2.7523228418457037,2.4611852826833065,212.90213103667023,0.020529162953626435,-0.0,2.298716692839616
feature_constitution44,0.05081552076883117,2.8309976626930817,2.4862775781438673,inf,0.02043839401341806,-0.0,2.318026477214627
feature_constitution45,0.05088556578961039,2.800456601335418,2.4860338174200547,384.37514341504664,0.02046857344942242,-0.0,2.321454262602326
feature_constitution46,0.05038982341038961,2.7252999120271517,2.42263369895334,149.97327675660316,0.020799604757483447,-0.0,2.2331218232474908
feature_constitution47,0.050928832598701304,2.8074130769747985,2.4848895797729176,410.1814996035705,0.02049541074712682,-0.0,2.3333623196395523
feature_constitution48,0.050790257641558444,2.758499022538269,2.4740918268156653,285.8957125933993,0.02052884904717913,-0.0,2.311440833766624
feature_constitution49,0.05091909768831168,2.8554152925433343,2.4894364948926273,inf,0.020454065726431752,-0.0,2.3266435769795786
feature_constitution50,0.050891173979220786,2.7918215442334184,2.4772074219315505,157.38729362526365,0.02054376776392001,-0.0,2.293431320417348
feature_constitution51,0.05038805053506494,2.6285692216386125,2.4236126094216632,80.60415226679893,0.020790472181562398,-0.0,2.264998632086066
feature_constitution52,0.05072977289870129,2.705939899420708,2.4508739683943537,67.36132965013039,0.020698646096411068,-0.0,2.2813060079058793
feature_constitution53,0.05086336314025974,2.8072633525805117,2.4852981520785464,293.0067394333739,0.020465698692014412,-0.0,2.316207471145613
feature_constitution54,0.050912909236363636,2.7953163126151868,2.482208530958024,274.9201912972971,0.020511132969442125,-0.0,2.3065823212316854
feature_constitution55,0.05078887385584416,2.851963110829374,2.4802854896643916,inf,0.020477027369424486,-0.0,2.318645124095702
feature_constitution56,0.04997654573116884,2.7844240357339816,2.426950143350461,inf,0.020592324843630723,-0.0,2.2764432646969084
feature_constitution57,0.050768406961038966,2.7628620350051447,2.479181804469548,399.9778783476268,0.020477887853771783,-0.0,2.327247643488652
feature_constitution58,0.050431689289610386,2.836142043580895,2.4955197537029843,570.7272589487485,0.020208892041338154,-0.0,2.3402966239219527
feature_constitution59,0.050339991,2.632286514979161,2.4179582770131645,122.529594578493,0.02081921407766538,-0.0,2.262295702187412
feature_constitution60,0.05081387852857143,2.7743976130275136,2.439360861181624,202.18565214284055,0.020830816521323226,-0.0,2.244672742755984
feature_constitution61,0.05071533606623377,2.731293222225409,2.4193046504609224,85.1477943214371,0.02096277376913716,-0.0,2.2450976270426457
feature_constitution62,0.050557026070129865,2.7408551187081716,2.465304198774116,199.13223172217013,0.020507418960820162,-0.0,2.2813656776648923
feature_constitution63,0.05066624232077922,2.7007556762314944,2.4562379942817363,371.27760738627325,0.02062757861360876,-0.0,2.27922499564142
feature_constitution64,0.050835536411688316,2.812641579353111,2.482829803447994,327.2533231395517,0.02047483735739405,-0.0,2.320937701688521
feature_constitution65,0.05070262600259741,2.708958596991667,2.4577702063515376,548.0532132028051,0.02062952259392201,-0.0,2.27872455296448
