,mean,std
feature_charisma1,0.001677317679739839,0.00044084448407044207
feature_charisma10,0.0014006313561231501,0.00037793982349084397
feature_charisma11,0.002430257605307628,0.0009393641056626619
feature_charisma12,-8.181397214209681e-05,0.0001802101861155964
feature_charisma13,0.000398408935612414,0.00016036131699580125
feature_charisma14,0.0015126453220688162,0.0008808988939193061
feature_charisma15,-0.000179664456288284,0.00016190556864778275
feature_charisma16,0.00026083267175119646,0.0004827060190909443
feature_charisma17,0.00023048968792227671,1.3586606821053042e-05
feature_charisma18,1.5114739505395604e-06,0.0002371867560431163
feature_charisma19,0.001677317679739839,0.00044084448407044207
feature_charisma2,0.00038105666945531974,0.00028237641333901653
feature_charisma20,0.00042722265726260816,0.00026311744979084665
feature_charisma21,0.00016557538532240828,6.506300010952931e-05
feature_charisma22,-0.0004619054704930018,0.0008054981317892619
feature_charisma23,0.00017608589885852755,0.00019132362347588534
feature_charisma24,0.00038105666945531974,0.00028237641333901653
feature_charisma25,0.0001318395114186701,7.892490676882304e-05
feature_charisma26,0.0003169995774438704,0.000829279639710589
feature_charisma27,0.0005764057805092127,0.00026933357382753325
feature_charisma28,0.0006367448570400353,0.00023150853829069623
feature_charisma29,-1.155605850479621e-05,0.00010878437593652145
feature_charisma3,-0.00010552716624538925,0.00034820849352994784
feature_charisma30,0.000858896463013226,0.0005416371381543836
feature_charisma31,0.0010630853819144387,0.0005831141975874535
feature_charisma32,0.0008320009240818518,0.0004206649403951256
feature_charisma33,0.0015126453220688162,0.0008808988939193061
feature_charisma34,0.000621132607760507,0.0003564583347913795
feature_charisma35,0.00026083267175119646,0.0004827060190909443
feature_charisma36,0.00016557538532240828,6.506300010952931e-05
feature_charisma37,0.0023949834639825714,0.0011882720639675905
feature_charisma38,0.000858896463013226,0.0005416371381543836
feature_charisma39,0.00017608589885852755,0.00019132362347588534
feature_charisma4,0.00023048968792227671,1.3586606821053042e-05
feature_charisma40,-0.00017338992592773664,0.00048740377250344643
feature_charisma41,0.001206711077001314,0.0004994072174795965
feature_charisma42,0.0018921755497724828,0.0008799270064684207
feature_charisma43,5.147755251358018e-05,0.0003468635085734469
feature_charisma44,0.0004568848982141591,0.00032243647667922154
feature_charisma45,-0.00010552716624538925,0.00034820849352994784
feature_charisma46,0.001390423418684534,0.0007386776139451619
feature_charisma47,0.0001318395114186701,7.892490676882304e-05
feature_charisma48,0.0008320009240818518,0.0004206649403951256
feature_charisma49,0.00034005458091339937,0.00021379826204118643
feature_charisma5,0.000537489974220358,0.00017582471667363782
feature_charisma50,0.000398408935612414,0.00016036131699580125
feature_charisma51,0.0010630853819144387,0.0005831141975874535
feature_charisma52,0.0007452279291255575,0.0004189305241990364
feature_charisma53,0.0006367448570400353,0.00023150853829069623
feature_charisma54,0.0015306653069137725,0.00016020044836187583
feature_charisma55,0.000621132607760507,0.0003564583347913795
feature_charisma56,0.0003508220948598171,0.00013776409353993713
feature_charisma57,-4.992346133961983e-05,0.00015979181602424476
feature_charisma58,0.002430257605307628,0.0009393641056626619
feature_charisma59,0.001206711077001314,0.0004994072174795965
feature_charisma6,0.0015306653069137725,0.00016020044836187583
feature_charisma60,-0.0004619054704930018,0.0008054981317892619
feature_charisma61,-0.00017338992592773664,0.00048740377250344643
feature_charisma62,0.0007452279291255575,0.0004189305241990364
feature_charisma63,0.0015476708606248512,0.0006946597771972427
feature_charisma64,0.00042722265726260816,0.00026311744979084665
feature_charisma65,0.0003508220948598171,0.00013776409353993713
feature_charisma66,0.001390423418684534,0.0007386776139451619
feature_charisma67,0.0003169995774438704,0.000829279639710589
feature_charisma68,0.00016485520753278536,0.0003473391334666379
feature_charisma69,0.0015116888875677385,0.00046406267690936586
feature_charisma7,-0.00016345099300182908,3.9034615293668556e-06
feature_charisma70,5.147755251358018e-05,0.0003468635085734469
feature_charisma71,-1.155605850479621e-05,0.00010878437593652145
feature_charisma72,-0.00016345099300182908,3.9034615293668556e-06
feature_charisma73,0.00034005458091339937,0.00021379826204118643
feature_charisma74,0.0004568848982141591,0.00032243647667922154
feature_charisma75,0.0018921755497724828,0.0008799270064684207
feature_charisma76,0.00323799331266375,0.002104203732474458
feature_charisma77,0.0005764057805092127,0.00026933357382753325
feature_charisma78,0.0014006313561231501,0.00037793982349084397
feature_charisma79,0.000537489974220358,0.00017582471667363782
feature_charisma8,-0.000179664456288284,0.00016190556864778275
feature_charisma80,-8.181397214209681e-05,0.0001802101861155964
feature_charisma81,-0.0007659150709093277,0.0004167051679677695
feature_charisma82,0.00016485520753278536,0.0003473391334666379
feature_charisma83,-4.992346133961983e-05,0.00015979181602424476
feature_charisma84,-0.0003525389771870666,0.0003493516508095435
feature_charisma85,0.0015476708606248512,0.0006946597771972427
feature_charisma86,-0.0003525389771870666,0.0003493516508095435
feature_charisma9,0.0015116888875677385,0.00046406267690936586
