mean,std
feature_charisma1,-6.925574045240174e-05,0.00012008666843706589
feature_charisma10,5.580462451230811e-05,0.0002263654495977396
feature_charisma11,-0.00019382041015226985,0.000164300758288765
feature_charisma12,-0.00021742712378004293,0.00011026798911013629
feature_charisma13,0.0005167400823004884,0.0003422304731473862
feature_charisma14,9.849892709464773e-05,0.00019334030212396394
feature_charisma15,0.0005006774054007288,0.0005468520152867448
feature_charisma16,0.0017860709406256356,0.00045299415823125776
feature_charisma17,1.4242592774245364e-05,8.317304048607831e-05
feature_charisma18,0.0003914553205217387,3.7542156549934414e-05
feature_charisma19,-6.925574045240174e-05,0.00012008666843706589
feature_charisma2,-9.171982999299886e-05,8.772621331137024e-05
feature_charisma20,-0.0004562141248302441,0.00012850499244795348
feature_charisma21,5.1773310683051247e-05,3.5159139568839226e-05
feature_charisma22,0.00023460406023216945,0.0001742160486751533
feature_charisma23,-0.00023088695465202402,4.7631427745750765e-05
feature_charisma24,-9.171982999299886e-05,8.772621331137024e-05
feature_charisma25,-0.00021199053048964395,0.00046974997383976967
feature_charisma26,9.509878059086759e-07,0.00010686287370352554
feature_charisma27,9.147813907220145e-05,0.0001562655511964091
feature_charisma28,0.00020343308822017947,2.3190122056545823e-05
feature_charisma29,-0.0001314090245661656,0.0002822860983962852
feature_charisma3,0.00012125620229591103,3.232861436402293e-05
feature_charisma30,-7.946484010804227e-05,6.152172503833266e-05
feature_charisma31,-0.0001204155794786112,0.0001057496207476442
feature_charisma32,0.0004657688805328705,7.361057236859915e-05
feature_charisma33,9.769714051614863e-05,0.00015948908816727206
feature_charisma34,0.0001513774171236693,5.240375116300926e-05
feature_charisma35,0.0017860709406256356,0.00045299415823125776
feature_charisma36,-4.7219500431580896e-05,8.300577256255829e-05
feature_charisma37,0.00043607648658919117,0.0001321384376995175
feature_charisma38,-0.0001240691714725346,3.841964029373141e-05
feature_charisma39,-0.00023088695465202402,4.7631427745750765e-05
feature_charisma4,0.00013184574158088636,2.5327761631855762e-05
feature_charisma40,7.725480272655187e-05,0.00019366682209251993
feature_charisma41,0.0006322697184418259,0.0002094926603570736
feature_charisma42,0.0010875344620779762,0.00030423066762172717
feature_charisma43,0.0032854242900959216,0.0005875362040527159
feature_charisma44,4.381906240187274e-06,9.665840283963213e-05
feature_charisma45,0.00012125620229591103,3.232861436402293e-05
feature_charisma46,-2.0051844813568932e-05,0.00023251432251577672
feature_charisma47,-0.00021199053048964395,0.00046974997383976967
feature_charisma48,0.0004657688805328705,7.361057236859915e-05
feature_charisma49,-0.00034715597288329756,0.0008720832127816864
feature_charisma5,0.0006322697184418259,0.0002094926603570736
feature_charisma50,0.0005167400823004884,0.0003422304731473862
feature_charisma51,-0.0004154831427172592,0.0003865180517148654
feature_charisma52,0.0008019423431502778,0.0002544023923142333
feature_charisma53,0.0003433895666587589,0.0001732053369699826
feature_charisma54,3.458482842991069e-06,0.0002603169768487328
feature_charisma55,0.0001513774171236693,5.240375116300926e-05
feature_charisma56,-7.550557154856952e-05,0.0003101132813584268
feature_charisma57,0.00022302126144416214,0.00018929835370617212
feature_charisma58,-0.00019382041015226985,0.000164300758288765
feature_charisma59,0.0006322697184418259,0.0002094926603570736
feature_charisma6,3.458482842991069e-06,0.0002603169768487328
feature_charisma60,0.0007046795169642323,0.0002943127156607866
feature_charisma61,7.725480272655187e-05,0.00019366682209251993
feature_charisma62,0.0008019423431502778,0.0002544023923142333
feature_charisma63,0.0032854242900959216,0.0005875362040527159
feature_charisma64,-0.0004562141248302441,0.00012850499244795348
feature_charisma65,-0.00041385461968898845,0.0002473333327653209
feature_charisma66,-2.0051844813568932e-05,0.00023251432251577672
feature_charisma67,9.509878059086759e-07,0.00010686287370352554
feature_charisma68,-0.00023088695465202402,4.7631427745750765e-05
feature_charisma69,0.0009561728241669702,2.154321851341325e-05
feature_charisma7,0.00011114233706548982,8.896253529005075e-05
feature_charisma70,0.0032854242900959216,0.0005875362040527159
feature_charisma71,-0.0001314090245661656,0.0002822860983962852
feature_charisma72,0.00011114233706548982,8.896253529005075e-05
feature_charisma73,-0.00034715597288329756,0.0008720832127816864
feature_charisma74,4.381906240187274e-06,9.665840283963213e-05
feature_charisma75,0.0010875344620779762,0.00030423066762172717
feature_charisma76,0.00030396071588287716,4.564590671751216e-05
feature_charisma77,9.147813907220145e-05,0.0001562655511964091
feature_charisma78,5.580462451230811e-05,0.0002263654495977396
feature_charisma79,0.0006322697184418259,0.0002094926603570736
feature_charisma8,0.0005006774054007288,0.0005468520152867448
feature_charisma80,-0.00021742712378004293,0.00011026798911013629
feature_charisma81,0.00013467648279103588,8.4431045804512e-05
feature_charisma82,-0.00023088695465202402,4.7631427745750765e-05
feature_charisma83,0.00022302126144416214,0.00018929835370617212
feature_charisma84,-0.00023006767328911522,0.00013805349658465435
feature_charisma85,0.0032854242900959216,0.0005875362040527159
feature_charisma86,-0.00023006767328911522,0.00013805349658465435
feature_charisma9,0.0009561728241669702,2.154321851341325e-05
feature_constitution1,0.0006382714923806864,0.00018032833181967192
feature_constitution10,0.0008726815890098727,0.0002737126719794077
feature_constitution100,0.00011663693695174301,8.353689428302667e-05
feature_constitution101,-0.00016909637569808734,0.00017209749872958743
feature_constitution102,2.588727377911484e-05,1.5990118940178694e-05
feature_constitution103,0.0001927583653192987,0.00034412849933697603
feature_constitution104,-0.00021309862198684983,0.00018123951735760367
feature_constitution105,1.581067358416957e-05,0.00011095431498685852
feature_constitution106,-1.0759591059219784e-06,0.00010689291376893294
feature_constitution107,0.00026852908397785065,0.0003888283780685163
feature_constitution108,-0.0003332321825151179,3.1840354125129225e-05
feature_constitution109,0.0003400875777387347,8.428260991866258e-05
feature_constitution11,0.0001539573428336825,0.00018737675157623146
feature_constitution110,-5.524523218733732e-07,5.178246306757846e-05
feature_constitution111,-2.3759974633413188e-05,3.988948423929606e-05
feature_constitution112,8.688995544509083e-05,0.00010847105472682455
feature_constitution113,0.0003400875777387347,8.428260991866258e-05
feature_constitution114,0.00011874397740347692,7.502038395525853e-05
feature_constitution12,-0.00014233192684989676,4.7622483305147055e-05
feature_constitution13,-0.00014872096360354589,0.00011147864397520216
feature_constitution14,7.858047234590428e-05,1.2547708111742374e-05
feature_constitution15,8.274119684593103e-05,3.279707980766088e-05
feature_constitution16,-4.5934449066199595e-05,0.00015057574443392627
feature_constitution17,7.752816715227459e-05,1.519036014937412e-05
feature_constitution18,0.00026852908397785065,0.0003888283780685163
feature_constitution19,-0.0005559780901486345,0.00030038662483806777
feature_constitution2,0.0001548636672051449,0.00027976227380773286
feature_constitution20,0.0006382714923806864,0.00018032833181967192
feature_constitution21,-8.005045106894421e-05,2.8250090695398652e-05
feature_constitution22,0.00024119570828736922,5.4928838639387806e-05
feature_constitution23,-3.8496381695687e-05,0.00021432427043598898
feature_constitution24,3.2955708518425264e-05,3.52824067204643e-05
feature_constitution25,0.00024119570828736922,5.4928838639387806e-05
feature_constitution26,0.0006382714923806864,0.00018032833181967192
feature_constitution27,-0.00014872096360354589,0.00011147864397520216
feature_constitution28,0.0001539573428336825,0.00018737675157623146
feature_constitution29,-0.00023463631267619308,8.983691393544445e-05
feature_constitution3,-3.8496381695687e-05,0.00021432427043598898
feature_constitution30,-6.299570296399705e-06,1.317117106090924e-05
feature_constitution31,-0.00021309862198684983,0.00018123951735760367
feature_constitution32,3.568422112121063e-05,0.00030246151896506885
feature_constitution33,-8.009470932271723e-05,6.125580375807775e-05
feature_constitution34,0.0003541514742668827,6.291070247623742e-05
feature_constitution35,3.032097838630106e-05,6.508075281166445e-05
feature_constitution36,0.00014808791042729327,0.00010748741176684841
feature_constitution37,8.274119684593103e-05,3.279707980766088e-05
feature_constitution38,0.0001510934618872441,5.099010215570804e-05
feature_constitution39,0.00026852908397785065,0.0003888283780685163
feature_constitution4,0.0001493849231744815,8.511399753223456e-05
feature_constitution40,-4.5934449066199595e-05,0.00015057574443392627
feature_constitution41,-0.0003332321825151179,3.1840354125129225e-05
feature_constitution42,2.428132941577998e-05,5.816426002067283e-05
feature_constitution43,0.0006382714923806864,0.00018032833181967192
feature_constitution44,-0.0006239315111750354,0.00024779034716608793
feature_constitution45,-4.769942840235292e-06,9.845565500923551e-05
feature_constitution46,8.688995544509083e-05,0.00010847105472682455
feature_constitution47,-8.576025059282162e-05,7.802873075586575e-05
feature_constitution48,3.568422112121063e-05,0.00030246151896506885
feature_constitution49,4.227474324469169e-05,7.749969277028001e-05
feature_constitution5,0.0008726815890098727,0.0002737126719794077
feature_constitution50,-0.00018279037759007753,8.939451462286822e-05
feature_constitution51,-0.00010991348377168096,0.00011614052612352586
feature_constitution52,-0.0005088108950176234,0.00023618802100153961
feature_constitution53,0.00015444292686401452,0.00027686916549350834
feature_constitution54,-6.045419710698655e-06,9.999096422404028e-05
feature_constitution55,-0.0006239315111750354,0.00024779034716608793
feature_constitution56,-0.00011057755841973466,6.475054624485638e-05
feature_constitution57,3.568422112121063e-05,0.00030246151896506885
feature_constitution58,-0.00029180425023313033,0.0001718207262512481
