mean,std
feature_charisma1,0.0008501182176921823,0.0004217635719873762
feature_charisma10,0.0006478526407954257,0.00022247014044452223
feature_charisma11,0.0012399732670031005,0.00040561456871940593
feature_charisma12,-0.00024371984511136887,0.00012016293161422666
feature_charisma13,0.0002369253355334111,9.273358530763464e-05
feature_charisma14,0.00020210046690208525,0.00027404966143238126
feature_charisma15,-0.00018668304661438077,7.507003040335438e-05
feature_charisma16,0.00019787435617709057,0.0001834832816991011
feature_charisma17,0.00013161761314762422,1.8745167132729088e-05
feature_charisma18,0.000663094731561809,0.00023029506513409906
feature_charisma19,0.0008501182176921823,0.0004217635719873762
feature_charisma2,0.00015098728427394067,0.00012050434668366624
feature_charisma20,0.00021293383010043536,0.0002169582381379543
feature_charisma21,2.9926415128992286e-05,0.00010231999585104447
feature_charisma22,4.861998635015451e-05,0.0005689157150866263
feature_charisma23,0.00013007611160678517,0.0001701281737109345
feature_charisma24,0.00015098728427394067,0.00012050434668366624
feature_charisma25,0.0001580722554857675,0.00022652687812116373
feature_charisma26,0.00021958048388936928,0.00016742238447845192
feature_charisma27,0.00026002253188187394,0.00019721621680575705
feature_charisma28,0.00048224026214010047,0.0004806744696600962
feature_charisma29,-2.6858232105010968e-05,1.134501607513245e-05
feature_charisma3,-0.00015112887476663296,7.39239424289576e-05
feature_charisma30,0.00018126305423978744,0.00020815746832759642
feature_charisma31,-0.00011849582238002605,0.00035342671151413
feature_charisma32,0.00020663878931949983,0.00019052316324315354
feature_charisma33,0.00020210046690208525,0.00027404966143238126
feature_charisma34,0.0003879174464568625,0.00032530632592254983
feature_charisma35,0.00019787435617709057,0.0001834832816991011
feature_charisma36,2.9926415128992286e-05,0.00010231999585104447
feature_charisma37,0.00010162702182175101,0.00021850251726140472
feature_charisma38,0.00018126305423978744,0.00020815746832759642
feature_charisma39,0.00013007611160678517,0.0001701281737109345
feature_charisma4,0.00013161761314762422,1.8745167132729088e-05
feature_charisma40,0.0002877757693182055,3.870371914075127e-05
feature_charisma41,0.0005969744966350999,0.00033072933927022344
feature_charisma42,0.0007719877630983496,0.0004218153095635405
feature_charisma43,0.00023703508251921926,8.02101514678175e-05
feature_charisma44,0.00012247148035264096,0.00012693984362761247
feature_charisma45,-0.00015112887476663296,7.39239424289576e-05
feature_charisma46,0.0005595412487999006,0.00020208512108479626
feature_charisma47,0.0001580722554857675,0.00022652687812116373
feature_charisma48,0.00020663878931949983,0.00019052316324315354
feature_charisma49,0.0003246035760162226,0.000124477097898446
feature_charisma5,0.0005891321208761159,0.00011447045740885269
feature_charisma50,0.0002369253355334111,9.273358530763464e-05
feature_charisma51,-0.00011849582238002605,0.00035342671151413
feature_charisma52,0.000342315999311839,0.00022022238996239309
feature_charisma53,0.00048224026214010047,0.0004806744696600962
feature_charisma54,0.0004000190860646358,0.00013656770069631088
feature_charisma55,0.0003879174464568625,0.00032530632592254983
feature_charisma56,0.0003202533274531646,7.480870240364231e-05
feature_charisma57,0.0001933204621303997,9.462308541093385e-05
feature_charisma58,0.0012399732670031005,0.00040561456871940593
feature_charisma59,0.0005969744966350999,0.00033072933927022344
feature_charisma6,0.0004000190860646358,0.00013656770069631088
feature_charisma60,4.861998635015451e-05,0.0005689157150866263
feature_charisma61,0.0002877757693182055,3.870371914075127e-05
feature_charisma62,0.000342315999311839,0.00022022238996239309
feature_charisma63,0.003414368094490508,0.00039767235439811807
feature_charisma64,0.00021293383010043536,0.0002169582381379543
feature_charisma65,0.0003202533274531646,7.480870240364231e-05
feature_charisma66,0.0005595412487999006,0.00020208512108479626
feature_charisma67,0.00021958048388936928,0.00016742238447845192
feature_charisma68,-0.00010996891818370221,0.000101014793187286
feature_charisma69,0.0003306882092037953,7.62317108582275e-05
feature_charisma7,-1.751624375675398e-05,9.39892875415909e-05
feature_charisma70,0.00023703508251921926,8.02101514678175e-05
feature_charisma71,-2.6858232105010968e-05,1.134501607513245e-05
feature_charisma72,-1.751624375675398e-05,9.39892875415909e-05
feature_charisma73,0.0003246035760162226,0.000124477097898446
feature_charisma74,0.00012247148035264096,0.00012693984362761247
feature_charisma75,0.0007719877630983496,0.0004218153095635405
feature_charisma76,0.00018315792525805562,0.00028586870199206625
feature_charisma77,0.00026002253188187394,0.00019721621680575705
feature_charisma78,0.0006478526407954257,0.00022247014044452223
feature_charisma79,0.0005891321208761159,0.00011447045740885269
feature_charisma8,-0.00018668304661438077,7.507003040335438e-05
feature_charisma80,-0.00024371984511136887,0.00012016293161422666
feature_charisma81,-0.00010190794353894489,0.00010490083329131634
feature_charisma82,-0.00010996891818370221,0.000101014793187286
