lr,ex_FN100,ex_preds,feature_intelligence1,feature_intelligence2,feature_intelligence3,feature_intelligence4,feature_intelligence5,feature_intelligence6,feature_intelligence7,feature_intelligence8,feature_intelligence9,feature_intelligence10,feature_intelligence11,feature_intelligence12,feature_charisma1,feature_charisma2,feature_charisma3,feature_charisma4,feature_charisma5,feature_charisma6,feature_charisma7,feature_charisma8,feature_charisma9,feature_charisma10,feature_charisma11,feature_charisma12,feature_charisma13,feature_charisma14,feature_charisma15,feature_charisma16,feature_charisma17,feature_charisma18,feature_charisma19,feature_charisma20,feature_charisma21,feature_charisma22,feature_charisma23,feature_charisma24,feature_charisma25,feature_charisma26,feature_charisma27,feature_charisma28,feature_charisma29,feature_charisma30,feature_charisma31,feature_charisma32,feature_charisma33,feature_charisma34,feature_charisma35,feature_charisma36,feature_charisma37,feature_charisma38,feature_charisma39,feature_charisma40,feature_charisma41,feature_charisma42,feature_charisma43,feature_charisma44,feature_charisma45,feature_charisma46,feature_charisma47,feature_charisma48,feature_charisma49,feature_charisma50,feature_charisma51,feature_charisma52,feature_charisma53,feature_charisma54,feature_charisma55,feature_charisma56,feature_charisma57,feature_charisma58,feature_charisma59,feature_charisma60,feature_charisma61,feature_charisma62,feature_charisma63,feature_charisma64,feature_charisma65,feature_charisma66,feature_charisma67,feature_charisma68,feature_charisma69,feature_charisma70,feature_charisma71,feature_charisma72,feature_charisma73,feature_charisma74,feature_charisma75,feature_charisma76,feature_charisma77,feature_charisma78,feature_charisma79,feature_charisma80,feature_charisma81,feature_charisma82,feature_charisma83,feature_charisma84,feature_charisma85,feature_charisma86,feature_strength1,feature_strength2,feature_strength3,feature_strength4,feature_strength5,feature_strength6,feature_strength7,feature_strength8,feature_strength9,feature_strength10,feature_strength11,feature_strength12,feature_strength13,feature_strength14,feature_strength15,feature_strength16,feature_strength17,feature_strength18,feature_strength19,feature_strength20,feature_strength21,feature_strength22,feature_strength23,feature_strength24,feature_strength25,feature_strength26,feature_strength27,feature_strength28,feature_strength29,feature_strength30,feature_strength31,feature_strength32,feature_strength33,feature_strength34,feature_strength35,feature_strength36,feature_strength37,feature_strength38,feature_dexterity1,feature_dexterity2,feature_dexterity3,feature_dexterity4,feature_dexterity5,feature_dexterity6,feature_dexterity7,feature_dexterity8,feature_dexterity9,feature_dexterity10,feature_dexterity11,feature_dexterity12,feature_dexterity13,feature_dexterity14,feature_constitution1,feature_constitution2,feature_constitution3,feature_constitution4,feature_constitution5,feature_constitution6,feature_constitution7,feature_constitution8,feature_constitution9,feature_constitution10,feature_constitution11,feature_constitution12,feature_constitution13,feature_constitution14,feature_constitution15,feature_constitution16,feature_constitution17,feature_constitution18,feature_constitution19,feature_constitution20,feature_constitution21,feature_constitution22,feature_constitution23,feature_constitution24,feature_constitution25,feature_constitution26,feature_constitution27,feature_constitution28,feature_constitution29,feature_constitution30,feature_constitution31,feature_constitution32,feature_constitution33,feature_constitution34,feature_constitution35,feature_constitution36,feature_constitution37,feature_constitution38,feature_constitution39,feature_constitution40,feature_constitution41,feature_constitution42,feature_constitution43,feature_constitution44,feature_constitution45,feature_constitution46,feature_constitution47,feature_constitution48,feature_constitution49,feature_constitution50,feature_constitution51,feature_constitution52,feature_constitution53,feature_constitution54,feature_constitution55,feature_constitution56,feature_constitution57,feature_constitution58,feature_constitution59,feature_constitution60,feature_constitution61,feature_constitution62,feature_constitution63,feature_constitution64,feature_constitution65,feature_constitution66,feature_constitution67,feature_constitution68,feature_constitution69,feature_constitution70,feature_constitution71,feature_constitution72,feature_constitution73,feature_constitution74,feature_constitution75,feature_constitution76,feature_constitution77,feature_constitution78,feature_constitution79,feature_constitution80,feature_constitution81,feature_constitution82,feature_constitution83,feature_constitution84,feature_constitution85,feature_constitution86,feature_constitution87,feature_constitution88,feature_constitution89,feature_constitution90,feature_constitution91,feature_constitution92,feature_constitution93,feature_constitution94,feature_constitution95,feature_constitution96,feature_constitution97,feature_constitution98,feature_constitution99,feature_constitution100,feature_constitution101,feature_constitution102,feature_constitution103,feature_constitution104,feature_constitution105,feature_constitution106,feature_constitution107,feature_constitution108,feature_constitution109,feature_constitution110,feature_constitution111,feature_constitution112,feature_constitution113,feature_constitution114,feature_wisdom1,feature_wisdom2,feature_wisdom3,feature_wisdom4,feature_wisdom5,feature_wisdom6,feature_wisdom7,feature_wisdom8,feature_wisdom9,feature_wisdom10,feature_wisdom11,feature_wisdom12,feature_wisdom13,feature_wisdom14,feature_wisdom15,feature_wisdom16,feature_wisdom17,feature_wisdom18,feature_wisdom19,feature_wisdom20,feature_wisdom21,feature_wisdom22,feature_wisdom23,feature_wisdom24,feature_wisdom25,feature_wisdom26,feature_wisdom27,feature_wisdom28,feature_wisdom29,feature_wisdom30,feature_wisdom31,feature_wisdom32,feature_wisdom33,feature_wisdom34,feature_wisdom35,feature_wisdom36,feature_wisdom37,feature_wisdom38,feature_wisdom39,feature_wisdom40,feature_wisdom41,feature_wisdom42,feature_wisdom43,feature_wisdom44,feature_wisdom45,feature_wisdom46
1,0.013387476300000001,0.0034053587,-1.047738123e-20,-0.0189620934,0.019444471,0.025616284700000002,-0.0185847957,0.0101381149,-0.0260690574,-0.0322139901,-0.0252017582,0.0266401055,0.031468216300000004,-0.0095456801,0.00895055,0.0207489297,0.009417235900000001,-0.010232978700000001,0.0290513236,-0.0343056315,-0.0047145479,-0.0151838059,-0.008892688000000001,-0.0335095939,-0.0192981923,-0.0144790699,0.0342342293,0.0222586055,0.009936287200000001,-0.0119160779,-0.0288284293,0.019787421700000002,0.0248222554,0.0259882562,0.0204217823,0.0407617729,-0.014372763200000001,0.0108678032,0.0117511851,-0.0152651112,-0.014891955,0.0007124994,0.0394659019,0.0060486918,0.041001304,0.0121105073,0.0068699303,0.0198584597,-0.004940679700000001,-0.023836649600000002,0.0298011135,0.042605471400000004,0.0410563622,0.0082506505,0.0323284227,-0.0355574134,-0.0122158369,0.0299918976,-0.0032649279000000002,-0.0174222546,-0.0035888424,-0.0180618188,0.0085718016,-0.00019399990000000002,0.021144753000000002,0.0020431307,-0.0036378206,0.0406324625,0.0007900116000000001,-0.0120501895,-0.0220366967,-0.011728229500000001,0.0067063467,-0.044693835,-0.0190567108,0.0377925562,-0.0041803916000000005,0.0110361373,0.0225296571,-0.023888624100000002,0.0026298644,-0.015059628700000001,-0.0115020026,-0.0353399523,0.0249310061,-0.0014069289,-0.0096880746,-0.0033239548000000003,-0.0039496024,-0.0005889517,0.032922035,0.0022767209,-0.0171269332,-0.032224081,0.0319601222,0.0356774279,-0.013945931100000001,-0.0147846641,0.0128294241,0.0159698539,0.007698978800000001,0.0035750169,0.0083063158,0.0003751951,0.0025505005,0.0195550385,-0.0040534551000000005,-0.0114702284,-0.0007865192,-0.013726469500000001,0.0338570558,0.0203443478,-0.0094468537,0.0176695047,0.0145012492,0.0249955805,-0.0047603979,0.0015039615,0.0145315847,-0.007406151200000001,-0.0300083415,0.0187432466,-0.0131619961,-0.0043454058,0.0118341733,0.0206431476,-0.014702136800000001,0.0327285347,0.0141370721,0.009769778,-0.0073015957,0.0064090876,0.0027931354,-0.015497962300000001,0.015243873000000002,-0.007418356,0.0310474152,0.0077126994,-0.034418319100000004,0.0342360746,0.0344691309,0.042683764900000004,0.0119372628,0.043084612,0.032850056600000004,0.0172364375,0.033773011900000004,0.0285531578,0.040221191600000004,0.0349882098,0.0455362454,0.033460895500000004,0.0539819805,0.0012988177,0.0011926979,-0.0433983066,-0.0178827888,-0.0144412901,0.0027275775000000003,0.0090551096,0.028524687700000002,0.0214492543,-0.0108589451,0.0173448007,-0.0260861962,0.0094442842,0.0119349941,-0.0037082579000000003,0.010435406000000001,0.035568275,-0.031073556000000002,0.0071138448000000005,-0.0174017219,0.0142251326,-0.0179436667,-0.053613349000000005,-0.015475495,-0.021760471,-0.013822464100000001,0.0110417497,0.011589153900000001,-0.0310233036,0.0216875235,0.0012040569,-0.025588090100000002,0.0148611355,-0.0037216688000000003,-0.0082556768,0.005610352900000001,-0.008981166,-0.0024407206,-0.0304812096,0.0126489891,-0.0199374057,0.0073754472,-0.0173023594,-0.0076018748,-0.00044747140000000004,-0.0304870635,-0.0034412195000000003,-0.0146857697,-0.012013358600000001,-0.0336635428,0.021199224000000003,-0.0023645198,0.011069007700000001,0.0085815604,0.0023924551,-0.027597776900000003,-0.029466794100000002,0.0191000589,0.0162624026,0.003039055,0.0035266994,-0.0050569261,-0.0223383128,-0.0180205428,-0.0341625143,-0.0124603391,0.0113603145,0.0131990179,0.0019846084000000003,0.0066981358,0.0189522355,-0.0291563489,-0.0028507256,-0.0101403676,-0.028596465,0.0334562078,-0.008498450500000001,-0.0061026214,0.0110088116,0.0050600217,0.0055626595,-0.006642429300000001,-0.0174777538,-0.007569984,-0.0142391715,-0.061564814,0.0007503725000000001,-0.022528293,0.035940543900000003,-0.025553310200000002,-0.026829060300000002,-0.024325700500000002,-0.0048327649000000006,-0.060771837200000005,0.0074585685,-0.0024822556000000003,-0.0290292704,-0.0237085107,-0.0251197952,-0.0190192948,-0.0170030576,-0.0217833114,-0.03223029,0.0063741147,-0.0066862209,-0.0351879705,-0.0248471962,-0.010378458600000001,-0.0029095066000000003,-0.0224958684,0.0076202489,-0.0421409271,-0.0090492595,0.0028855899,-0.0029200849,-0.012276338500000001,-0.0048290124,-0.028166965800000002,0.0118653491,0.0277668246,-0.0018808642000000002,-0.021746588900000002,0.0328163165,0.0403230435,0.025959041500000002,-0.0164052269,0.008593431,0.0017205758,-0.0126688359,-0.0295572146,-0.0102252175,0.0030849816000000003,0.040436836000000004,-0.011999138500000001,-0.0077982372000000005,0.038606417000000004,0.0142156039,0.0157017863,0.015305525,-0.0210470686,-0.015481989100000001,-0.0064344499,0.0056644281000000005,-0.0328880033,-0.011792923700000001,0.023920948,0.0251393416,0.0133158372,-0.0012791051,-0.004292822,-0.0234320746,-0.0214638882,-0.0128004719,0.0071315665,0.0058462467,-0.00017292660000000002,0.0043498538,0.0022132405,-0.0362166832,-0.007156175000000001
2,6.16846e-05,-0.005789278100000001,2.230170755e-19,-0.012185014800000001,0.0244336127,0.0197281219,-0.0021686503,-6.666400000000001e-05,-0.0044626375,-0.0044413913,-0.0192634838,0.013828163400000001,0.0202247604,-0.0144932546,0.000981635,0.0159277686,0.014559833400000001,0.0101533634,-0.013060392,-0.0265029999,-0.012731070300000001,-0.013015016,-0.0231074779,-0.0481898709,-0.0027123715,0.0137527059,0.024225827300000002,0.017634558,-0.0043493488000000005,-0.0239851767,0.0014009468,-0.0131985365,0.0089596172,0.014824911000000001,-0.0006377191000000001,-0.028007854300000003,0.0027169015,1.75683e-05,0.0172993156,-0.0126538326,0.0113881603,0.0060831041,-0.0153227906,-0.0050313562,-0.0057859861,0.0185229275,0.009883293100000001,0.0129752961,-0.001647281,-0.0005598773000000001,-0.027278458800000002,0.0217589759,0.0050688567,-0.0049913565,-0.0007781795,-0.0007348354,-0.0006600725,0.0280105068,0.033107653,0.0049503794000000005,0.026815547300000003,-0.0205647324,0.0022983630000000003,0.0016951625,0.011430885600000001,0.004677756,0.0097022963,-0.0198458971,-0.004825068,0.0003964225,0.0016345862,-0.0258290854,0.0234434208,0.0083468458,0.0091575561,-0.0015385422,0.011396755100000001,0.0054799799,0.0201767869,-0.0037194193,0.0176716466,0.0177751341,0.012814595000000002,-0.045157638,0.027402432600000002,-0.0065919093000000005,-0.0065481565,0.0009668707,0.040639821900000005,0.004921646500000001,0.0080670013,-0.0023957561000000002,0.0022894137,-0.0254298172,0.026939177800000002,0.022105368900000002,0.0109245474,-0.0322198677,0.0035289287,0.0091558265,0.0083323776,0.0017708066,0.0020934428,-0.0007067825,-0.0096152263,-0.026766428000000002,-0.0067705421000000005,0.0029046954000000002,0.0035849374,-0.024508831300000002,-0.0006602695000000001,0.0030376351,0.0048769625,-0.0283934038,-0.019532704300000002,-0.0025099963,0.0026302445,-0.0103192948,-0.0008704167000000001,-0.0027255056000000002,-0.0215122014,-0.0085331161,-0.026003345,-0.0036645298,-0.0207067616,-0.0378305086,0.0052612158,0.0019546514,-0.0082560711,-0.0219756082,0.0070695512,-0.0474797989,0.0030038976,0.0039476834,-0.0103951492,-0.0021822832,-0.0033355620000000002,0.0067064313,-0.0212672358,0.0249782846,0.028231998100000003,0.0254287633,-0.015230786900000001,0.0164782303,0.019718599700000002,-0.017226398400000002,0.020364763100000002,0.0263466261,0.0206740933,0.0205211662,-0.0106951626,0.0135577539,-0.0113592373,-0.0105027958,-0.0124450742,-0.015040501000000001,0.0176922404,0.0028189466,-0.0167524124,-0.0111564512,-0.0068861338,0.0060363795,-0.0057279212000000005,0.0053098736,-0.0080077889,-0.0213361621,0.0264588486,-0.0060511654,0.0029301071,-0.0032738643,-0.010195118500000001,0.005699099,-0.0141794638,-0.0012002241,0.0041043229,-0.020421614100000002,-0.0187133952,-0.0059758388,-0.0116560425,-0.0071119139,0.0028641731000000003,-0.0144124209,0.0114722013,0.0258048749,-0.012559510500000001,0.0036429939,0.0138794791,0.0144640051,0.023560654900000002,-0.0046715381,0.0080635495,-0.0150899586,0.0069918573,0.0115510531,0.0118255202,-0.014271321000000002,-0.004479066,0.020274162300000002,-0.014143622100000001,0.0187559819,-0.0144242289,0.0208939034,-0.0145454537,0.027993727500000003,0.0055678049,0.0411815674,0.0172272907,-0.0036380490000000004,-0.0102210771,-0.0087731522,-0.0001199763,0.0058884589,0.011604822,0.0211111081,-0.015824588,0.0065760662,0.0234060834,-0.0053187067,-0.028481007200000002,-0.0030107761,-0.0070175509,0.0021657937,0.0049101966000000006,0.041939372,0.0056954684000000005,-0.0176717067,-0.0021980888000000002,0.0028380732,-0.0038831383,-0.022128094,0.0010153174,-0.0112172868,-0.019843241600000002,0.0024727074,-0.0210479974,0.0045233586,-0.018043613400000002,-0.014315261900000001,-0.0036849091,0.0081474557,0.0018892033,-0.0055305754,-0.0057786872,0.0015075177000000001,0.0213508541,-0.024472500100000003,-0.00507723,0.012950056900000001,0.0187389259,-0.0226001021,0.0146727572,0.0327377721,0.0015617908,-0.0019407358000000001,-0.004992557,0.0127076683,0.0184737302,0.0027942777,-0.0053388572,-0.019894831,0.0188098171,0.011712683500000001,0.0052817221000000004,-0.0073595498,-0.0103252579,0.011328826200000001,0.0024984382,0.017559910300000002,-0.0166450604,0.001809721,0.00034344510000000004,-0.0034433403,0.0019199217,-0.0084945564,-0.0152943416,0.0258905505,0.0024601931,-0.005998688,-0.012788451900000001,-0.0218622558,0.0165921261,-0.0040823100000000005,-0.0051813295,0.0145034336,-0.012260747,0.0029286229,0.008330709300000001,0.005686020500000001,0.0151701817,-0.0274278973,0.0049499832,-0.020679118200000002,-0.0082337492,-0.0076257466,0.001534781,0.0170134428,0.0014788243,0.0018136641,-0.021793050600000002,0.0015749975,0.0090349748,0.0071660230000000005,0.0052244468,-0.0124738081,-0.0018706058,0.0006367885000000001,0.0095340433,-0.0026018961000000003,0.0062074459000000005,0.0045763825,0.0108685528,0.001095103,-0.0017484162
3,0.0011885701,-0.014951790500000001,-1.732024584e-17,-0.0116227342,-0.0090086562,-0.011837731300000001,-0.0037321801000000003,-0.0032181962,0.0035053083,0.010517557,-0.0058398043,0.0159566965,0.0137630129,-0.015029087100000001,-0.0067961989000000006,0.0029359957,0.020396272,-0.0024726170000000003,0.0080349893,0.0089813822,0.0004312311,0.011500771100000001,-0.021151723600000002,-0.0265433706,0.0122948614,-0.0035312459,-0.0232902836,-0.022310730900000002,-0.0119256056,-0.0193687764,-0.016260351000000003,0.0052029139,-0.009852279,0.007273337800000001,0.005846237000000001,-0.0083831236,-0.0034849340000000003,0.0081711154,0.016295345000000003,0.006162832,-0.0040559938,-0.017041520100000002,0.0054404554,0.0032396619000000003,-0.0212251912,0.0002385009,-0.0008612498000000001,-0.0065731083,-0.0024587829,-0.0189026865,-0.0174372726,-0.0104011536,-0.023893346200000002,0.0122931046,0.0176152867,-0.0088598396,-0.0063126445,0.0035164460000000003,0.0045812006,-0.0041854751,0.0208812646,-0.0027384455,0.0007404784000000001,-0.0027147861,-0.024845583,0.0030897025,0.0056207085,-0.0100644099,0.012490905,-0.0040091945,-0.0146269837,-0.025087217800000002,-0.0168855595,-0.0194327553,0.0036770509,0.0219061451,0.0037872597,-0.0197431156,-0.0016718734,-0.0177243827,0.0177830193,-0.001821158,-0.0104611826,-0.021673603200000002,-0.0001258418,0.0031637879000000002,0.0114664017,-0.0062032053,0.0067954375,-0.0048968207,-0.0058246674000000005,-0.0123870987,0.012882703700000001,0.0080990696,-0.0113397813,-0.0092897928,-0.0049263747000000005,-0.0217486621,-0.0048652718,-0.010736371500000001,-0.0005405975,0.0092907053,0.0245407458,-0.015280911000000001,-0.0023784309000000003,0.009780466,0.0077660562,-0.004089116,0.0098030709,0.0026425801000000003,-0.0072103454,-0.0029655394000000002,-0.0143591697,0.009983281200000001,0.00020072850000000001,-0.012922736,-0.0090865747,0.0025307574,0.004498508,-0.009798651200000001,-0.00371114,-0.0150581338,0.0036245056000000003,-0.0109053955,-0.0319944902,-0.0143831672,0.0075714109000000005,-0.0048323145000000005,0.0018386165000000001,-0.0303774035,-0.0093160636,-0.01199098,0.0078515041,0.0071513195,-0.0020625455,-0.008400072100000001,0.0032909231000000003,0.008009874,-0.0051759795,0.0255344762,0.010740688,-0.0248740941,-0.0275526366,0.0112645537,0.020318072000000003,-0.0287202524,-0.027024546,0.025733460200000002,0.0187599569,0.0130969534,-0.0171302601,0.0072340184,-0.0163066379,-0.0008040557,-0.0056586824,0.0123468697,-0.0190719459,0.0277834632,0.0103593563,-0.0026939153,0.0069474598,-0.0025763607,0.0126519747,0.0225164185,0.0024381064,-0.0118289992,-0.0120361025,0.0018595956000000001,-0.0009783847000000001,0.0077061191000000005,0.028380546200000002,-0.009672984800000001,-0.0155598229,0.0117279575,0.0080621314,0.015238506800000001,-0.0138102155,0.0165548908,-0.0153009188,-0.0016155952000000001,0.0056490297000000005,-0.0125961823,0.0222447986,0.0114189205,0.015936274400000002,-0.0136678584,-0.0004862156,-0.0086331547,-0.0009458565000000001,-0.0030280686000000003,0.017144609,0.0135449227,0.0045932106000000006,-0.0041973378,0.0172059496,-0.0073377368,-0.0146754351,-0.0070948222,0.0017482479,-0.009660933600000001,0.0026118436,-0.0112837405,-0.0103046875,-0.0123328094,-0.0073489587,0.0361666167,-0.0085758541,-0.0073906337,-0.0157334356,0.01625146,0.0258281942,0.0057008048000000006,-0.0135661402,-0.016173712700000002,0.0046673528,0.0095890947,0.0079326599,0.006535066700000001,-0.012089881200000001,-0.0100382439,0.0204516958,0.0034594136,0.0106278715,0.0298686438,-0.0240545128,-0.015345102800000001,0.020205518500000002,0.0217136109,0.032703193400000004,0.0001490224,-0.0052911256,-0.0112462806,-2.10105e-05,0.0109381478,-0.0130374114,0.014697373100000001,5.86125e-05,-0.0111266607,0.016456807900000002,-0.015205178100000001,-0.0433405046,0.030554605300000003,-0.0422205909,-0.0034444399,0.0147225003,-0.0222979968,0.0176680351,-0.0064561145,-0.016622871,0.0129408729,0.0032454911,0.020928508800000002,0.0168569938,0.0031122343000000003,-0.010544980800000001,-0.0265852855,0.0133043923,-0.0068568122,0.0243018982,0.014201809800000001,-0.0010578622,-0.0074533138,-0.0145963433,-0.007145524800000001,0.0005489379,-0.005681696500000001,0.0085572918,0.0084110382,-3.807e-06,-0.0086418202,-0.0195696996,0.0124654472,0.0175565804,-0.0082010496,-0.0032625388,-0.0221573955,-0.007802667100000001,0.0130077092,-8.401180000000001e-05,0.0030992455,0.0144408146,-0.013825681000000001,-0.023877523600000002,-0.0141047068,0.0049391272,-0.0079052646,0.0091993019,-0.030416009600000002,-0.0238394182,0.012617082600000001,-0.0080323187,0.0034594072,-0.0060603702,-0.0044918834000000005,-0.0190323978,-0.0078429407,-0.011086814300000001,0.0173629709,0.0136010799,-0.0037325713,0.0172710509,0.015567714000000002,0.013358125200000001,0.0194849606,0.024577048400000003,0.0188147962,0.0006447356,0.0026261361000000003,0.014427219500000001,-0.0109011161,0.0089418673,-0.0087597317,-0.0044690864
4,0.0288269254,-0.0201320311,-8.325767184e-18,-0.0076306081,0.013269539200000001,0.007576684100000001,-0.0202340311,-0.0397020131,0.0040325935,0.0036055888,-0.024115791900000003,0.005816372,0.016714737900000002,-0.0181304006,-0.0418256944,-0.0050829882,-0.022444042900000002,-0.021095233300000002,0.0117467804,-0.020106228900000002,0.0023514092,-0.0243696218,0.0120701943,-0.0248573794,-0.0110337209,0.024745508500000003,0.025268737500000003,0.014914195100000001,0.0154213744,0.0180220471,0.0196802425,0.014853964300000001,0.0158514082,-0.010563640400000001,0.024107870400000002,0.0154329206,0.0086340885,-0.010401074500000001,-0.0206544172,0.0047317259,0.0003551845,0.0259406728,0.013157520300000001,-0.0104395923,0.00024517180000000003,0.0042263492,-0.018273972200000002,0.0133427904,-0.0011392631,0.0206067557,0.0020131618,0.0150694995,0.0013970367,-0.00524483,-0.0115914264,-0.0232847923,0.021099551100000002,0.0023700259000000003,0.0014351486,-0.029956111,0.0067029754,0.00395399,-0.0238079861,0.0124555581,0.0180798292,0.0044631013,-0.0023968622,0.0168312895,0.0063657829,0.0044620062,-0.0146416468,-0.0215215892,0.0328226495,-0.0117585915,0.002181057,-0.0185177542,-0.0008366721,0.0038485395,0.0217813674,-0.014100327800000001,0.0019115007,0.0028530982,0.0080116567,-0.0229372449,0.0092244104,-0.0083079379,-0.024747560300000002,0.0105502614,-0.0023243764,0.0292902688,0.0078628907,0.0250303384,-0.0043797591,-0.0204314468,0.0268501387,0.0108433646,0.0014546033,-0.0192798788,0.020320467300000002,0.0090535168,0.0201059211,-0.0017030975000000002,0.0178862246,-0.0422202881,-0.0083700992,0.021879695,0.0176866448,-0.0281631769,-0.0055831151,-0.0130475304,0.0155021189,0.0090744642,0.0095542105,0.0141089201,0.0070961926000000005,0.0100607473,0.014236349300000001,0.0165174814,-0.021090818,-0.029476342200000002,-0.005248442900000001,0.0020406326,-0.0152205866,0.014885360700000001,0.0096743299,0.008957142500000001,-0.0185220447,0.012724201800000001,-0.0068197409,0.0117615792,0.0066298246000000005,-0.0004964829,0.0176126741,-0.0136842148,0.0057199199,-0.028508927400000002,0.0204905264,-0.0237559335,-0.0182304619,0.0102117001,0.0105556051,-0.0143922463,-0.027532275300000002,0.011994333000000001,-0.0053487660000000005,-0.034074173900000004,-0.0060628186,-0.0032381197,0.0017868712,-0.0012230827000000001,-0.0406713794,0.0081054374,-0.0354767158,-0.0112042392,-0.008887872,-0.0382155116,0.0069249499,0.0074414614,-0.0034243786000000003,-0.017142785900000002,-0.0152434478,-0.00010708440000000001,-0.00036792110000000004,0.027619996900000002,0.0280383328,-0.013991499999999999,-0.0108263891,-0.0009723327,-0.0089084804,-0.021352752500000002,-0.0170812831,0.0096460343,0.0023258115000000003,-0.0125300739,-0.0036378191,-0.0209322092,0.0081729773,-0.0130114268,-0.0035508775,-0.0224961887,0.0301841701,0.0106151574,-0.0028351481,0.0170748803,0.0098676917,0.0026749357,-0.0066040259,0.0118926099,0.0020347536,0.0005369928,0.007900792,-0.0214691244,-0.013616267900000001,0.0141914937,0.0036031173,0.0086349129,-0.0021206642,0.0047078922,-0.0137641489,0.005487177,-0.001113281,0.015058976600000001,0.0072656953000000005,-0.0080796606,-0.018146543,-0.007970869,0.0086972588,0.0011125894000000001,0.0006663831,0.0045668134,-0.0109138454,-0.0106682436,0.0007167367000000001,-0.015134423900000001,-0.010836449000000001,-0.018932344400000002,-0.0008455777,-0.0133436816,-0.0002102912,0.0071826542,0.0037081887,-0.0109135492,-0.015705766,-0.0088069995,-0.0001286805,-0.0045207306,0.0022624643,-0.0053435693,-0.0025822124,0.0033754817000000003,0.013931094000000002,-0.0180619064,-0.0051719123,-0.0110468522,0.0057731885,0.0012120655,-0.00017571590000000002,0.0076871809,-0.0129246542,0.0082847038,-0.0131735327,-0.0035030545,-0.0171763509,-0.0073517022,-0.0033163284,-0.0025710137000000003,-0.0116501278,0.0197739322,-0.0188642993,-0.0316333665,-0.0084109031,-0.005319258800000001,-0.0012006659,0.0212533524,-0.003960933,0.0053951861,0.012731880400000001,0.0059537618,0.0005920813,-0.0236379067,0.0159459449,0.026815513500000002,0.0006394019,0.008856282200000001,-0.011444895200000001,0.0243146295,0.004498789400000001,-0.0097193526,0.015698860000000002,0.0008538504,0.023920565,-0.015133949,-0.0153566333,0.021783402900000002,-0.0078393695,0.010189280700000001,-0.00166562,-0.008198489100000001,0.0128672678,-0.0055292003,-0.014972989,0.0204734482,0.0127915766,-0.0085108113,-0.0082439449,-0.012919222800000001,0.0016395091,0.0028871248000000003,0.0052788588,0.0315010325,-0.0008563571,-0.0005170021000000001,-0.0052521994,0.0172569158,-0.0040157129,-0.0005798823,0.0151061912,0.0234039252,0.014736593000000001,-0.0027211372000000003,-0.0105913508,-0.0045510714,0.0062165194,0.022248690800000002,0.0191655961,0.018965094300000002,-0.0238169717,-0.0164648175,0.0171132308,0.0086921593,-0.0204634078,0.0062453898,0.0150942716
