mean,std
feature_constitution19,-0.001462700043574238,0.001043565284440768
feature_constitution4,-0.0012325432295165683,0.0012517051818503916
feature_constitution27,-0.0011277962035030654,0.00134488436410839
feature_charisma84,-0.001101278195243794,0.0007567063961069153
feature_constitution66,-0.001098013882434944,0.001278543918423254
feature_constitution12,-0.0010604427519822573,0.0012880539295241993
feature_constitution32,-0.0010291567117686072,0.001201159883323448
feature_constitution106,-0.0008792790804943812,0.001124230700008247
feature_charisma45,-0.0008542049106901286,0.000535072162253613
feature_constitution49,-0.0008434178083211896,0.0006121223576212603
feature_constitution43,-0.0008316214477803798,0.00045377942183418105
feature_strength32,-0.0008267676277685477,0.0012298184910031276
feature_constitution96,-0.0008194529319216953,0.000883515004404734
feature_wisdom42,-0.0008123341621627877,0.0008047167963266936
feature_strength14,-0.0007923149562568027,0.0004559515519522786
feature_constitution37,-0.0007872388069536341,0.0005153687478566229
feature_wisdom31,-0.0007458697141942222,0.0005993387328031048
feature_constitution26,-0.0007417581545189076,0.0005911477835448446
feature_constitution50,-0.0007320942555270922,0.00020076630157364684
feature_strength25,-0.0007048544327637719,0.0004694921219320522
feature_wisdom19,-0.0006705154462485695,0.0006045410166597138
feature_constitution103,-0.0006502370788179838,0.0008315633839823348
feature_strength8,-0.0006402679951871385,0.0001884197619455851
feature_constitution11,-0.0006374019216966047,0.00033663347699921224
feature_constitution52,-0.0006061685236401091,0.0005429280606892171
feature_wisdom6,-0.0006042171882956147,0.00022274292478817754
feature_constitution24,-0.0005668417930405665,0.0006477780982990675
feature_intelligence8,-0.0005551158320504032,0.00042871184254306263
feature_charisma68,-0.0005530433322992753,0.00042415828527937873
feature_charisma21,-0.0005408270711532264,0.00019208160156282167
feature_charisma82,-0.0005287506058272999,0.0006563258527683243
feature_constitution105,-0.0005099752960794867,0.0004967585682252146
feature_constitution67,-0.0004898539029210135,0.00038857806154911204
feature_charisma11,-0.00047002607964305275,0.0005563957985335846
feature_charisma50,-0.00046190045046320396,0.0005785376696527463
feature_wisdom46,-0.00044145896079595933,0.00037486092513243856
feature_constitution102,-0.000440990377712121,0.0006187222347303489
feature_strength26,-0.00043788403453630923,0.00028372575385706463
feature_constitution33,-0.0004378164381656613,0.00125041860772013
feature_wisdom15,-0.0004072636869222417,0.0006312102794607823
feature_charisma35,-0.00039642456891499366,0.00024949996105542093
feature_charisma4,-0.000392181884171301,0.00024180108435989622
feature_constitution59,-0.00038814647403694015,0.00020690128160184533
feature_constitution30,-0.0003750969779717747,0.0003823907412408173
feature_wisdom29,-0.00036960540303621926,0.00044229022485462404
feature_dexterity5,-0.0003633352957167516,0.0003482395583342908
feature_charisma69,-0.00034864923887287946,0.00042285409074983046
feature_constitution36,-0.0003418238775928733,0.00033553659862178245
feature_strength4,-0.00033116193817769456,0.00014197281880897573
feature_charisma46,-0.0003264509963769879,0.0010142718658026917
feature_charisma55,-0.00032514394659549146,0.00021158329663123365
feature_constitution21,-0.00032513449889724565,0.0001658559305536797
feature_charisma43,-0.00032245588995801183,0.00016248494187779425
feature_dexterity13,-0.0003213735422805873,0.00023940334668861232
feature_wisdom24,-0.00031786257092402526,0.00037084285265272514
feature_dexterity11,-0.00031402225786718654,0.0003449174452956293
